,V1,V2
0,-7.991210943886391,-2.7863948071730342
1,-2.5210658853649908,-5.65815119824109
2,6.205503535719293,-5.490486581350002
3,1.7889069842837904,-0.8442591779041424
4,-2.5025180169269357,-10.223125395727386
5,-5.072964518266153,-11.812207018830367
6,-4.216901034039538,-11.145611150135462
7,-11.021315730470638,6.433591754790237
8,-1.4800716491525263,-8.153287954934592
9,-1.2023396120829941,-8.190190943004318
10,-1.5154131149815118,-9.404543249198715
11,-0.10478219138742022,-8.13251650564264
12,-11.209965735024243,1.999552512754757
13,2.6130077341799174,-0.8498000948027781
14,-6.153146947687171,-9.040953173904258
15,-2.648099818493783,-8.335098556235975
16,-4.8229419994932385,-4.774059664951116
17,-5.592637926757312,-3.0720310773387105
18,-3.5575977793607607,-5.291138663559246
19,-4.184796165697735,0.06048461750843588
20,4.0259171664267654,18.394288636225642
21,-3.478202593311828,-5.45998829177922
22,17.90868642717306,8.314364564368114
23,-9.861505944189478,5.240686017377988
24,-14.165668795673698,13.452888014058425
25,-7.016917840976047,-2.3616553275890313
26,1.0504058381011963,-10.64010269389831
27,-7.066288384029588,-4.583716466880142
28,-1.5427864773035305,0.8671363791056802
29,-8.818186592866999,19.77802841898372
30,-1.976917385868996,3.2118027944772023
31,-6.476597278576151,19.62759852469423
32,-3.3572849552986628,-6.1144764399142995
33,0.8092552587591305,-1.1228314844668563
34,-9.364386583171123,-8.871861540377857
35,3.2411103134654797,-16.638009944709122
36,-16.20137972022256,14.71921013636294
37,-14.752064973335598,8.201141951707552
38,-10.716709227097134,-2.0605224152113233
39,-13.250419588792303,6.254723345731552
40,-2.413771448043162,-6.967838006572992
41,-6.5418477010543,-2.945141671058508
42,5.09369630577431,20.530727966311535
43,-19.19867297365658,17.338591768399848
44,-3.2642204944423177,4.257593006213858
45,-16.493038397489375,7.232700573266748
46,-4.234082203381981,-6.525425782273831
47,1.303237745285331,-4.438427046930666
48,-10.840789365197255,-6.156594972965694
49,-10.335467043353475,4.453171578327673
50,0.7914229807806735,-9.039016496350133
51,6.381777255534767,8.121914535264894
52,-3.8747722331923575,-10.811747322442859
53,0.7130597638851425,-11.987497452722181
54,8.869723463758822,10.097918079305419
55,4.918790893425547,6.671838686390999
56,1.6114588429439334,-5.847585874405163
57,-2.296755122871314,-17.824581103449557
58,15.418439416527375,-5.657163159928961
59,-11.5692035974181,1.9098429191123205
60,-8.099501602735586,-2.0840041918078427
61,13.483842723267246,8.333302474334346
62,-7.316265464348844,-10.84535260856878
63,1.3126887811884538,-4.39754758726287
64,9.037970323261405,-8.505132077511949
65,14.511214761979495,-1.133031985952219
66,-5.0819112243891,-9.322515504198659
67,19.414404383729945,8.453780565229202
68,10.989177797442194,-5.671911496846089
69,15.045873041105844,-1.1928535986456879
70,9.30077965010636,-0.007089748052246356
71,13.38822130710714,-2.554283230841143
72,3.3273933272192884,10.335490382287805
73,-14.765679932728903,12.818692328316223
74,2.165275545744279,19.390798442845426
75,-8.289001641621622,3.3751096603749056
76,10.171825553452978,9.229930723313068
77,13.315125789422666,8.567071158138853
78,5.029445500664445,-7.913897488364908
79,11.847628037082986,6.694830628212106
80,-18.579091943106818,18.37830658504379
81,-18.655860169110962,12.117256137910692
82,18.184510877433652,6.2230360638332
83,2.2531109551978696,-3.85448836190307
84,6.116876947846765,-3.250544790680329
85,-4.209142227719081,-7.69045224927864
86,11.293098607091089,8.778078418131
87,7.9970627040299345,12.986496956506816
88,14.095601539719471,2.676334405587404
89,2.3701565339795265,-6.099353664226149
90,-14.318614448903821,13.52798019088639
91,14.749939535554761,2.9773463290912314
92,19.367123571009277,-2.7601029875067575
93,-0.48387094772133105,17.182314127134912
94,3.314769415481257,8.72750456973447
95,13.670579931159619,6.6978763836840125
96,15.821094042026061,-0.6141709589413888
97,7.89707640143669,8.105632893317336
98,10.961784863293442,0.28665623768838533
99,-12.001260519143756,6.3603268573921055
100,12.956746372619902,6.031731433856649
101,1.0892586585940336,3.865523036964579
102,-8.912581583181803,0.40408714755519787
103,-13.748152884847906,11.772306748905626
104,15.79555540467491,-2.8306648723064347
105,-13.875344185104673,17.999453538519315
106,-4.563588327527709,-6.494012163289432
107,-5.576991610443475,-6.25796889331341
108,-7.699733648254849,6.625488283955606
109,1.3232133702820443,-7.576004791489799
110,-7.9959340086024255,-12.797205751253225
111,13.79179088234627,-1.8525969750033735
112,-1.4727495817960847,6.333658743093929
113,-2.8587238229509246,-9.80828642540999
114,-3.4357052203335607,-12.977672091103106
115,-4.5535581182192475,-0.41815687624486436
116,-9.96622899550628,-14.628999676501541
117,7.121683205772652,-5.082952357583115
118,-4.484075107872035,-6.774872464035363
119,-2.713531082406035,-7.83514287625711
120,-7.67525371926788,-9.965067087035152
121,-5.952048409488838,-10.84303591379246
122,-5.572695107451567,-12.133440854430294
123,-12.146431579721698,-16.082565662803695
124,-7.202558311504369,-16.159272474586995
125,9.533227854983139,9.385067546856305
126,0.3979270609692096,-1.4865530631214563
127,12.244981009699357,6.0333001778329285
128,-10.907616884804485,12.079374523188944
129,11.901609773987714,8.205381600567799
130,-5.185353993669485,-1.5942845162659112
131,-11.137876817066887,11.094834623830426
132,4.801072065964492,-8.129593415482374
133,-8.921376860616082,-6.978971300258521
134,11.966590902983821,4.0431045714848866
135,1.1750712194923516,4.8774817943104365
136,-2.6592940793967434,9.645087165649217
137,-10.366511750085069,5.139142039077145
138,20.634115925442384,8.62414803775241
139,-7.8896823783983505,-2.2997135541099363
140,-7.26105122055331,4.5136122888794805
141,-9.75790865381664,-2.7034530129081937
142,8.60713802214548,-1.1795169825978777
143,13.49464918396112,5.944670659265556
144,17.0905900609867,6.210976435101789
145,12.605723624419971,6.082407389244111
146,-18.068493011926634,18.060294708044907
147,-10.657527262063194,-2.2116040269136676
148,0.7935519788671704,-7.7510665924348325
149,-1.9267986042208103,-4.016134079251575
150,-1.1289362709535427,-6.450044363166536
151,-6.05673252080706,-5.389505351305522
152,-3.0358812057544378,-4.199615794882848
153,-4.832495143434196,0.15535226816711548
154,-12.193361482691097,1.0651079815340028
155,-9.839135694606163,-2.6099228651518467
156,-2.070583600289214,-0.3600395061132446
157,-0.8994359266041446,-9.633090291854854
158,13.441610238577415,-4.3232791288583154
159,-3.7044470922023858,-5.802743165723932
160,6.352107335410488,10.63555346960997
161,9.978635479723804,-7.323884428704788
162,16.492513179396546,-4.843723805102397
163,6.491589988113393,0.19162396324029035
164,-8.070716274829495,4.452980733035488
165,-4.994026671640548,-6.876417593419718
166,-15.084266844706399,2.38223219853119
167,-13.589218703135026,9.91266675571356
168,-13.36244283914935,-3.004872757566475
169,-10.995734426083986,22.005329524844687
170,10.226305052843468,2.5813476762694734
171,-0.8571673265858331,15.881461672911414
172,-9.82151694782061,-0.663038764532202
173,3.586463419888592,16.8522720642676
174,15.93353788516206,1.209764136056088
175,-2.423638224820662,-0.5929882034535804
176,-0.07587339537460384,8.36278020585392
177,4.668151609737103,8.863207726496196
178,-1.6714259826463462,12.288642939339587
179,0.11416363940684417,-3.929823402949259
180,-3.495971993671114,-4.741412592685833
181,9.920006233072836,9.901672790939905
182,6.49013244672849,11.229965436020386
183,1.4435910446316444,11.426748426056186
184,-5.8598680258591695,-5.217467024696028
185,6.620553850885576,2.4956762218391337
186,3.792117036724978,-2.839296771885511
187,0.4270818014056581,-10.270181347474525
188,5.603623050839529,8.968425781879766
